Smiles,MeanValue
CC(=O)C1=CC=C(C=C1)[N+](=O)[O-],0.44008333325000004
CC(=O)C1=CC=CC=C1,7.3999999999999995
CC(=O)C1=CC=CC=N1,3.9375
CC(=O)C1=CC=CN1,9.4
CC(=O)C1=CC=NC=C1,0.5
CC(=O)C1=C[N+](=CC=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,3520.7742857142853
CC(=O)C1=C[N+](=CC=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,0.86
CC(=O)C1=C[N+](=CC=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,2.2
CC(=O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,16.8295729166875
CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,0.6085491358148147
CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C,0.8921969696363636
CC(=O)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,0.33814509835294115
CC(=O)C1CCCCC1,3.9
CC(=O)C=C,14.58
CC(=O)C=CC=C(C(=O)O)[O-],35.765
CC(=O)C=O,322.17631545594736
CC(=O)CC(=O)C,2.967142857142857
CC(=O)CC(=O)C(F)(F)F,0.8488
CC(=O)CC(=O)C(F)F,0.017099999999999997
CC(=O)CC(=O)C1=C(C=C2CC3=C(C(=CC=C3)O)C(=O)C2=C1O)CC(=O)[O-],0.61
CC(=O)CC(=O)NC1CCOC1=O,28.63
CC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,468.80609999999996
CC(=O)CC(=O)[O-],161.43333333333334
CC(=O)CC1=CC=CC=C1,1.5533333333333335
CC(=O)CCC1=CC=CC=C1,0.9105
CC(=O)CO,2.2777777799999996
CC(=O)CSCCS(=O)(=O)O,19.406666666666666
CC(=O)N,151.99333333333334
CC(=O)N1C2=C(C=C(C=C2)O)OC3=C1C=CC(=C3)O,186.0
CC(=O)NC(CC(=O)O)C(=O)O,19.49
CC(=O)NC(CC1=CC(=C(C=C1)O)[N+](=O)[O-])C(=O)OC,193.5
CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,2.28
CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)OC,640.0
CC(=O)NC(CC1=CC=CC=C1)C(=O)O,0.47500000000000003
CC(=O)NC(CC1=CN=CN1)C(=O)O,1.9849999999999999
CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)N,11.65
CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)OC,240.95
CC(=O)NC(CCC(=O)N)C(=O)O,88.35
CC(=O)NC(CCC(=O)O)C(=O)O,135.07999999999998
CC(=O)NC(CCCN)C(=O)O,14.825000000000001
CC(=O)NC(CCSC)C(=O)O,211.85363636363635
CC(=O)NC(CO)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)O,8.35
CC(=O)NC(CS)C(=O)O,32.35
CC(=O)NC(CSC(=CCl)Cl)C(=O)O,1.09
CC(=O)NC1=CC=C(C=C1)O,24.3
CC(=O)NC1=CC=C(C=C1)[N+](=O)[O-],28.229999999999997
CC(=O)NC1=CC=CC=C1,134.0
CC(=O)NC1C(C(C(OC1NC(=O)CC(C(=O)O)N)CO)O)O,5.55
CC(=O)NC1C(C(C(OC1O)CO)O)O,13.777187499999998
CC(=O)NC1C(C(C(OC1O)CO)O)OC2C(C(C(C(O2)CO)O)O)O,31.139999999999997
CC(=O)NC1C(C(C(OC1O)CO)OC2C(C(C(C(O2)CO)O)O)NC(=O)C)O,22.0
CC(=O)NC1C(C(C(OC1O)CO)OC2C(C(C(C(O2)CO)O)O)O)O,120.95
CC(=O)NC1C(C(C(OC1O)CO)OS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)O)O)O,587.0
CC(=O)NC1C(C(C(OC1O)CO)OS(=O)(=O)[O-])OC2C(C(C(C(O2)C(=O)[O-])O)O)O,135.9750000001
CC(=O)NC1C(C(C(OC1O)COP(=O)(O)O)O)O,0.5843513427368422
CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)O)O,50.0
CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O,55.800000000000004
CC(=O)NC1C(C(C(OC1O)OS(=O)(=O)O)O)OC2C(C(C(C(O2)C(=O)O)O)O)O,141.91476190333333
CC(=O)NC1C(C(C(OC1OC2=CC=C(C=C2)[N+](=O)[O-])CO)O)O,37.7171875
CC(=O)NC1C(C(C(OC1OP(=O)(O)O)CO)O)O,13.096874999999999
CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)O,3.681445625
CC(=O)NC1C(C(C(OC1OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)CO)O)OC(=C)C(=O)O,62.0
CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)O)O,5.10944827586207
CC(=O)NC1C(CC(OC1C(C(COP(=O)(O)O)O)O)(C(=O)O)O)O,0.73
CC(=O)NCC(=O)O,16.493333333333332
CC(=O)NCCC(C(=O)O)N,7.2
CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,0.176666667
CC(=O)NCCCNCCCCN,9.925
CC(=O)NCCCNCCCCNCCCN,11.568333333333333
CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O,140.82
CC(=O)OC1=CC=C(C=C1)O,44.3
CC(=O)OC1=CC=C(C=C1)[N+](=O)[O-],96.67416193508333
CC(=O)OC1=CC=CC=C1,264.225
CC(=O)OC1C(C(OC1O)COP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)O)O,0.72
CC(=O)OC1C=CC2C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3C,39.33596666666667
CC(=O)OC1C=CC2C3CC4=C5C2(C1OC5=C(C=C4)OC(=O)C)CCN3C,33.82333333333333
CC(=O)OC=C,291.1111111111111
CC(=O)OCC(C(=O)O)N,424.75305483870966
CC(=O)OCC(C(C(C=O)OC(=O)C)OC(=O)C)OC(=O)C,326.0
CC(=O)OCC(COC(=O)C)OC(=O)C,250.375
CC(=O)OCC(COP(=O)(O)OCCN)OC(=O)C,540.0
CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O,2.5
CC(=O)OCC1=C(N2C(C(C2=O)N)SC1)C(=O)O,27.4
CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O,163.40348271592592
CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O,26.733333333333334
CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,532.6805128205128
CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CCCC(C(=O)O)N)SC1)C(=O)O,456.94013333199996
CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O,46.455
CC(=O)OCC=CC1=CC(=C(C=C1)O)OC,0.004
CC(=O)OCCC(C(=O)O)N,39.95
CC(=O)OCC[N+](C)(C)C,5877.666666666667
CC(=O)OP(=O)(O)O,1719.5222222222221
CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,102.52794730206874
CC(=O)SCC[N+](C)(C)C,2341.6666655
CC(=O)[O-],396.12129032258065
CC(C(=C)C(=O)O)C(=O)O,1720.0
CC(C(=C)C(=O)[O-])C(=O)[O-],18.0
CC(C(=O)C(=O)[O-])O,0.594
CC(C(=O)C)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,27.0
CC(C(=O)C)C(=O)[O-],1.425
CC(C(=O)C)Cl,7.4
CC(C(=O)C)O,187.75337033333332
CC(C(=O)C1=CC=CC=C1)O,3.775
CC(C(=O)C1=NC2=C(NC1)N=C(NC2=O)N)O,2.3652384615384614
CC(C(=O)CCCCCC(=O)[O-])N,0.6034428571428572
CC(C(=O)N)O,63.0875
CC(C(=O)N1CCCC1C(=O)NC(CC2=CC=C(C=C2)O)C(=O)N)NC(=O)C3CCCN3C(=O)C,10.1
CC(C(=O)N1CCCC1C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)O)N,3.65075
CC(C(=O)N1CCCC1C(=O)NCC(=O)O)N,46.2
CC(C(=O)N1CCCC1C(=O)O)N,11.34
CC(C(=O)NC(=O)C1CCCN1C2=CC=C(C=C2)[N+](=O)[O-])N,72.7
CC(C(=O)NC(C)C(=O)N1CCCC1C(=O)NC(CC2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)[N+](=O)[O-])N,5.26
CC(C(=O)NC(C)C(=O)N1CCCC1C(=O)NC(CC2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)[N+](=O)[O-])NC(=O)CCC(=O)O,112.402
CC(C(=O)NC(C)C(=O)N1CCCC1C(=O)NC(CCSC)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-])NC(=O)CCC(=O)O,9.91
CC(C(=O)NC(C)C(=O)NC(C)C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])NC(=O)CCC(=O)O,0.8015
CC(C(=O)NC(C)C(=O)NC(C)C(=O)O)N,68.05
CC(C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)[N+](=O)[O-])N,550000.0
CC(C(=O)NC(C)C(=O)NC1=CC2=CC=CC=C2C=C1)N,2.6763333333333335
CC(C(=O)NC(C)C(=O)O)N,87.0
CC(C(=O)NC(C)C(=O)O)NC(=O)CCCCC(C(=O)O)NC(=O)CN,69.0
CC(C(=O)NC(C)C(=O)O)NC(=O)CN,103.0
CC(C(=O)NC(CC(=O)O)C(=O)SCC1=CC=CC=C1)NC(=O)C(C)NC(=O)OC(C)(C)C,17.0
CC(C(=O)NC(CC(=O)[O-])C(=O)[O-])[NH3+],8.5265
CC(C(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)OP(=O)(O)OCC(C(C(CN1C2=C(CC3=C1NC(=O)NC3=O)C=CC(=C2)O)O)O)O,275.0
CC(C(=O)NC(CCC(=O)NC(CCCC(C(=O)O)N)C(=O)O)C(=O)O)N,4.83
CC(C(=O)NC(CCC(=O)NC(CCCC(C(=O)[O-])[NH3+])C(=O)NC(C)C(=O)NC(C)C(=O)[O-])C(=O)[O-])[NH3+],2.83
CC(C(=O)NC(CCC(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O)NC(=O)C(C)OC1C(C(OC(C1O)CO)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C,4.3583333325
CC(C(=O)NC(CCC(=O)NC(CCCCN)C(=O)NC(C)C(=O)O)C(=O)O)N,1.46
CC(C(=O)NC(CCC(=O)NC(CCCCN)C(=O)O)C(=O)O)N,0.27
CC(C(=O)NC(CCC(=O)O)C(=O)O)N,15.0
CC(C(=O)NC(CCC(=O)O)C(=O)O)NC(=O)C(C)OC1C(C(OC(C1O)CO)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C,9.0
CC(C(=O)NC(CCC(=O)[O-])C(=O)N)[NH3+],3.3
CC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C=CC1=CC=CO1,54.0
CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(CCCCN)C(=O)O)N,0.038
CC(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C1=CC=CC=C1,123.0
CC(C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C=CC1=CC=CO1,40.333333333333336
CC(C(=O)NC(CCSC)C(=O)[O-])[NH3+],1.5
CC(C(=O)NC(CO)C(=O)O)N,1.8
CC(C(=O)NC(CO)C(=O)O)NC(=O)C(CCSC)NC=O,75.0
CC(C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])N,283.45
CC(C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])NC(=O)C2CCCN2C(=O)C(C)NC(=O)CCC(=O)O,0.31
CC(C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])[NH3+],13.773333333333333
CC(C(=O)NCC(=O)O)N,43.3
CC(C(=O)O)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,40.839761857142854
CC(C(=O)O)N,262.5314537468207
CC(C(=O)O)NC(=O)C,125.56
CC(C(=O)O)NC(=O)C(CCC(=O)N)N,30.0
CC(C(=O)O)NC(=O)C1=CC=CC=C1,81.0
CC(C(=O)O)NC(=O)C1CCCN1,16.8
CC(C(=O)O)O,878.73
CC(C(=O)OC)N,0.237
CC(C(=O)OCC1=CC=CC=C1)(C(=O)OC2=CC=C(C=C2)[N+](=O)[O-])N,8.3
CC(C(=O)SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)O,399.38285332
CC(C(=O)[O-])O,113.54555922222222
CC(C(=O)[O-])OC1C(C(OC(C1O)CO)O)NC(=O)C,5.15
CC(C(=O)[O-])OC1C(C(OC(C1O)COP(=O)([O-])[O-])O)NC(=O)C,0.88
CC(C(=O)[O-])OC1C(C2OCC(C1O)O2)NC(=O)C,116.666667
CC(C(C(=O)N1CCCC1C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)CNC(=O)C4CCCN4C(=O)C5CCCN5C(=O)C(CCCN=C(N)N)N)O,0.4
CC(C(C(=O)NC(C)C(=O)O)NC(=O)C(C)N)O,33300.0
CC(C(C(=O)O)N)C(=O)O,155.85333333333332
CC(C(C(=O)O)N)O,25.60793854165625
CC(C(C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C3CCCN3C(=O)C(CC4=CC=C(C=C4)O)N)O,1774.0
CC(C(C(=O)O)NC(=O)C)O,1.72
CC(C(C(=O)O)O)C(=O)O,28.0
CC(C(C(=O)O)O)C(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,1900.0
CC(C(C(C(=O)COP(=O)(O)O)O)O)O,12.360000000000001
CC(C(C(C(C(=O)[O-])O)O)O)O,15.0
CC(C(C(C(CO)O)O)O)O,0.04
CC(C(C)(C)C)OP(=O)(C)F,78.0
CC(C(C)O)O,650.75
CC(C(C1=CN=C2C(=N1)C(=O)NC(=N2)N)O)O,15.483333333333333
CC(C(C1=NC2=C(NC1)N=C(NC2=O)N)O)O,31.810000000000002
CC(C(C1CN=C2C(=N1)C(=O)NC(=N2)N)O)O,0.07
CC(C(C1CNC2=C(N1)C(=O)NC(=N2)N)O)O,34.993119047571426
CC(C(CC(=O)C(=O)[O-])O)O,0.86
CC(C(CC(=O)O)C(=O)O)(C(=O)O)O,32.648
CC(C(CC(=O)[O-])C(=O)[O-])(C(=O)[O-])O,55.827999999999996
CC(C(CCCCCC(=O)O)N)N,49.0
CC(C)(C#N)O,32.5483333335
CC(C)(C(=O)C(=O)[O-])O,1.737
CC(C)(C(=O)O)N,13.1
CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-],61.82933333333334
CC(C)(C(=O)[O-])[NH3+],12.56
CC(C)(C(C(=O)[O-])O)O,75.8
CC(C)(C)C1=CC(=C(C=C1)O)O,641.8
CC(C)(C)C1=CC(=O)C(=O)C(=C1)C(C)(C)C,27.0
CC(C)(C)C1=CC(=O)C=CC1=O,0.183
CC(C)(C)C=O,164.0
CC(C)(C)CCO,8.0
CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(C4(C(=O)C3=C(C2=C1O)O)O)O)C(=O)N)N(C)C)N(C)C,0.36
CC(C)(C)OO,7456.021111111111
CC(C)(C1=CC=CC=C1)OO,6.900555555666667
CC(C)(C1CC2=C(O1)C=CC3=C2OC(=O)C=C3)O,1.9
CC(C)(CO)C(=O)C(=O)O,17.97877777777778
CC(C)(CO)C(=O)OC,11.6
CC(C)(CO)C(C(=O)NCCC(=O)O)O,83.375
CC(C)(CO)C(C(=O)[O-])O,2.824833333333333
CC(C)(COP(=O)(O)O)C(C(=O)NCCC(=O)NC(CS)C(=O)O)O,1.8666666665
CC(C)(COP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O,13.5
CC(C)(COP(=O)(O)O)C(C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)O)O)O,540.0
CC(C)(COP(=O)(O)O)C(C(=O)NCCC(=O)O)O,0.7216666665
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C(C(=O)NCCC(=O)NCCS)O,11.325
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O,847.5975782312245
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C(=O)O)O,22.21777777777778
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C(CC4=CC=CC=C4)N)O,0.135
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=C(C5=CC=CC=C5C(=C4)O)O)O,6.2
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=C(C5=CC=CC=C5C=C4)O)O,14.8
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=C(C=C(C=C4)Cl)Cl)O,0.511
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=C(C=CC(=C4)O)O)O,3.2396000000000003
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=CC(=CC=C4)O)O,8.07775
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)Cl)O,0.9665843636363637
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)F)O,4.968999999999999
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=CC=C(C=C4)O)O,6.081225714285715
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=CC=CC=C4)O,10.848646153846154
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=CC=CC=C4N)O,0.022
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C4=CC=CC=C4O)O,0.037
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C=C)O,40.5
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC(=C(C(=C4)OC)O)O)O,1.39
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC(=C(C(=C4)OC)O)OC)O,3.385
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC(=C(C=C4)O)O)O,0.13
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC(=C(C=C4)O)OC)O,0.96
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC=C(C=C4)O)O,0.5536044489333333
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C=CC4=CC=CC=C4)O,0.9
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C=CCC(=O)O)O,3.45
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCC(=O)O)O,7.83333333
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,7.457293475234042
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC(C)(CC(=O)O)O)O,46.01848888888889
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC4=CC(=CC(=C4)O)O)O,0.19
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC4=CC=C(C=C4)O)O,0.14
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC4=CC=CC=C4)O,0.045725
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CC=CCC=O)O,45.0
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O)O,78.06125
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCC4=CNC5=CC=CC=C54)O,1.93
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)N)O,3.1
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)O)O,5.420606063636364
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)OC)O,8.0
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCCCCC(=O)O)O,1000.165
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCC[N+](=O)[O-])O,0.1365
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCO)O,123.0
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CF)O,97.3391
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)O,800.0
CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)OP(=O)(O)O)O)O,260.025
